University,Abbreviation,Department,Course title,Unit,Professor,Objective,Prerequisite,Required Skills,Outcome,References,Scores,Description,Projects,University Homepage,Course Homepage,Professor Homepage
Queens University,queenSU,Political Studies (POLS),the International Relations of the Middle East,3.00,,,,,,,,"This course analyzes Middle Eastern politics from the perspective of international relations. Themes covered include the evolution of various identities in the region, the role of outside actors in the Middle East, contemporary Middle Eastern state and social relations, and the role that Middle Eastern states play in contemporary world politics.
LEARNING HOURS (LECTURE) 120 (36L;84P).
LEARNING HOURS (SEMINAR) 120 (36S;12G;72P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Issues in Canadian Foreign Policy,3.00,,,,,,,,"This course focuses on Canadian-American relations, emphasizing the interaction in both bilateral and multilateral contexts. Primary concern with issues of trade, investment and resources, with some attention paid to security issues.
LEARNING HOURS (LECTURE) 120 (36L;84P).
LEARNING HOURS (SEMINAR) 120 (36S;12G;72P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Seminar in International Politics,3.00,,,,,,,,"The theoretical problems of analyzing foreign policy and the practical issues of diplomatic action.
LEARNING HOURS (SEMINAR) 120 (36S;12G;72P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Politics and Science in Technological Societies,3.00,,,,,,,,"An examination of connections between politics, science and technology. Topics include: ideologies and the autonomy of science; science in the Warfare State; controlling the social uses of science.
LEARNING HOURS (LECTURE) 120 (36L;84P).
LEARNING HOURS (SEMINAR) 120 (36S;12G;72P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Public Policy,3.00,,,,,,,,"An examination of key issues in the political economy of public policy. Topics will vary from year to year; consult the departmental homepage.
LEARNING HOURS (LECTURE) 120 (36L;84P).
LEARNING HOURS (SEMINAR) 120 (36S;12G;72P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Justice and Gender,3.00,,,,,,,,"An examination of how contemporary theories of justice fare from the standpoint of gender (specifically inequalities in gender relations) and what a just, non-gendered society might look like.
LEARNING HOURS (LECTURE) 120 (36L;84P).
LEARNING HOURS (SEMINAR) 120 (36S;12G;72P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Politics of Globalization,3.00,,,,,,,,"An examination of the major theoretical debates and issues in contemporary globalization, including the historical roots of globalization, and the impact of globalization on culture, economics, trade, global governance, and global social movements.
LEARNING HOURS (LECTURE) 120 (36L;84P).
LEARNING HOURS (SEMINAR) 120 (36S;12G;72P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Seminar in Women and Politics,3.00,,,,,,,,"An examination of key issues in gender and politics. Topics will vary from year to year; consult the departmental homepage.
LEARNING HOURS 120 (36S;12G;72P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),The Politics of Rights,3.00,,,,,,,,"A difficult challenge facing a liberal-democratic polity is how to distinguish allowable state action from the protected sphere of human activity. The course examines contemporary debates about whether rights provide an appropriate critical standard for evaluating state action and looks at different institutional methods to assess the justification of state actions.
LEARNING HOURS (LECTURE) 120 (36L;84P).
LEARNING HOURS (SEMINAR) 120 (36S;12G;72P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Topics In Political Studies,3.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Topics In Political Studies,3.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Topics In Political Studies,3.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Topics In Political Studies,3.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Topics In Political Studies,3.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Topics In Political Studies,3.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Topics In Political Studies,3.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Topics In Political Studies,3.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Directed Special Reading,6.00,,,,,,,,"Students arrange their course of reading in consultation with members of the Department. They are expected to write reports on their readings and to discuss them in seminars.
LEARNING HOURS 240 (15I;225P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Directed Special Reading,3.00,,,,,,,,"Students arrange their course of reading in consultation with members of the Department. They are expected to write reports on their readings and to discuss them in seminars.
LEARNING HOURS 120 (9I;111P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Directed Special Reading,3.00,,,,,,,,"Students arrange their course of reading in consultation with members of the Department. They are expected to write reports on their readings and to discuss them in seminars.
LEARNING HOURS 120 (9I;111P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Thesis,9.00,,,,,,,,"The thesis is optional and counts as one course toward an honours concentration in Political Studies. The thesis subject must be selected at the end of the penultimate year after consultation with members of the Department, and the thesis must be submitted by 31 March of the final year. The student can choose to pay for the binding of the departmental copy.
LEARNING HOURS 348 (24S;24Pc;24G;12I;48Oc;216P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Independent Study,3.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Independent Study,6.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Independent Study,12.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Independent Study,18.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,Political Studies (POLS),Internship in Political Studies,3.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pols/,https://www.queensu.ca/english/people
Queens University,queenSU,"Politics, Philosophy and Economics (PPEC)","Introduction to the Study of Politics, Philosophy and Economics",3.00,,,,,,,,"This course will emphasize the analysis of conceptual complementarities, the assessment of arguments, and the application of principles in factual contexts that are the focus of study within the disciplines of Politics, Philosophy and Economics.
LEARNING HOURS 120 (24L;12G;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/ppec/,https://www.queensu.ca/english/people
Queens University,queenSU,"Politics, Philosophy and Economics (PPEC)","Research Seminar in Politics, Philosophy and Economcis",3.00,,,,,,,,"Politics, Philosophy and Economics approach problems from discipline specific perspectives, but the questions asked have fundamental similarities. In this course students will be exposed to research methods from all three different disciplines, while completing a research intensive project. Peer review and presentation skills will be emphasized.
LEARNING HOURS 120 (12L;12S;12G;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/ppec/,https://www.queensu.ca/english/people
Queens University,queenSU,Portuguese (PORT),Beginning Portuguese and Culture l,3.00,,,,,,,,"Introduction to the language and culture of Portugal and Brazil, acquiring basic communicative skills, vocabulary, and structures of the Portuguese language. This course promotes knowledge and understanding of the social, cultural, and historical contexts of both countries.
LEARNING HOURS 120 (36L;84P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/port/,https://www.queensu.ca/english/people
Queens University,queenSU,Portuguese (PORT),Beginning Portuguese and Culture ll,3.00,,,,,,,,"Continuation of PORT 103/3.0. Basic communicative skills, vocabulary, and structures of the Portuguese language and the knowledge and understanding of the social, cultural, and historical contexts of Portugal and Brazil, and other Portuguese speaking countries.
LEARNING HOURS 120 (36L;84P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/port/,https://www.queensu.ca/english/people
Queens University,queenSU,Practicum - PHED (PACT),Practicum in Physical Activity for Persons with Disabilities,3.00,,,,,,,,"This activity-based course will afford students the opportunity to work with community physical activity programs for persons with disabilities and relate class theory from HLTH 332/3.0 Foundations for Understanding Disability to practical implementation. Students will also have a weekly laboratory component.
NOTE Transportation and other costs (e.g. required Criminal Checks) are the responsibility of the student.
LEARNING HOURS 126 (18Lb;6Pc;36Oc;12O;54P)",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pact/,https://www.queensu.ca/english/people
Queens University,queenSU,Practicum - PHED (PACT),Practicum in Physical Activity  for Seniors,3.00,,,,,,,,"This activity-based course will afford students the opportunity to work with community physical activity programs for the elderly and relate class theory from KNPE 335 Physical Activity for Seniors to practical implementation. Students will work in a variety of programs; including: aqua fitness, tai chi, cardiac health maintenance, seniors fitness classes, and so on.
NOTE Transportation and other costs (e.g. required Criminal Checks) are the responsibility of the student.
LEARNING HOURS 114 (18S;36Oc;60P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pact/,https://www.queensu.ca/english/people
Queens University,queenSU,Practicum - PHED (PACT),Intensive Coaching,3.00,,,,,,,,"A coaching internship designed to provide an opportunity to apply theoretical and technical knowledge in a coaching environment. Coaching opportunities vary year to year, subject to availability of an appropriate placement. This course is designed as an independent project. Students must arrange for a coaching supervisor approved by SKHS.
LEARNING HOURS 120 (12I;48Oc;60P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pact/,https://www.queensu.ca/english/people
Queens University,queenSU,Practicum - PHED (PACT),Advanced Leadership Practicum In Physical Activity,3.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/pact/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Principles of Psychology,6.00,,,,,,,,"An introductory survey of basic areas of psychology including perception, cognition, learning and motivation and their biological substrata. Also reviewed are child development, individual differences, social psychology and abnormal psychology. Research participation experience is provided for students on an individual voluntary basis. Students are encouraged to participate in up to five hours of research experimentation. The course is based on a blended model where on-line learning is supplemented with a weekly lecture and small-group learning lab.
NOTE Also offered online. Consult Arts and Science Online. Learning Hours may vary.
NOTE Also offered at the Bader International Studies Centre, Herstmonceux. Learning Hours may vary.
LEARNING HOURS 221 (24L;22Lb;100O;75P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Principles of Psychology l,3.00,,,,,,,,"An introductory survey of basic areas of psychology including perception, cognition, learning and motivation and their biological substrata. Also reviewed are child development, individual differences, social psychology, health and clinical psychology.
NOTE Not offered at Queen's; only available as a transfer credit.
EXCLUSION PSYC 100; PSYC 102; PSYC 103.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Principles of Psychology ll,3.00,,,,,,,,"An introductory survey of basic areas of psychology including history, methods, perception, cognition, learning and motivation and their biological substrata.
NOTE Not offered at Queen's; only available as a transfer credit.
EXCLUSION PSYC 100; PSYC 101.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Principles of Psychology lll,3.00,,,,,,,,"An introductory survey of basic areas of psychology including child development, individual differences, social psychology, health and clinical psychology.
NOTE Not offered at Queen's; only available as a transfer credit.
EXCLUSION PSYC 100; PSYC 101.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Statistics in Psychology,3.00,,,,,,,,"An introduction to descriptive and inferential statistics in psychology. Topics will include descriptive statistics, probability, correlation and regression, experimental design and one-way ANOVA.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Research Methods in Psychology,3.00,,,,,,,,"Lectures will focus on basic research methodologies. Labs will include the collection and statistical analysis of data, and the reporting of experimental findings. To introduce students to the breadth of psychological research, there will be a series of guest lectures in which professors present their own research.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Applications and Careers in the Psychological Sciences,3.00,,,,,,,,"This course explores how the psychological sciences are applied in practice, and identifies education and training paths required for work in the psychological sciences. Students will gain significant exposure to career and education planning considerations within the psychological sciences.
LEARNING HOURS 111 (24L;12G;3O;72P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Cognitive Psychology,6.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Cognitive Psychology,3.00,,,,,,,,"An introduction to the empirical study of mental processes. Topics include perception and attention, working memory, long-term memory, visual imagery, problem-solving, language, and decision-making.
NOTE Also offered online. Consult Art and Science Online. Learning Hours may vary.
NOTE Also offered at the Bader International Study Centre, Herstmonceux. Learning Hours may vary.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Abnormal Psychology,6.00,,,,,,,,"The experimental approach to the understanding, description and modification of abnormal behaviour is emphasized in the analysis of disorders of cognition (e.g., learning, memory and thinking), disturbances of affect (e.g., anxiety and depression), and problem behaviours (e.g., addictions, sexual disorders and psychopathy).
NOTE Only offered online. Consult Arts and Science Online.
LEARNING HOURS 240 (72L;24O;144P)
EQUIVALENCY PSYC 236/3.0.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Introdution to Clinical Psychology,3.00,,,,,,,,"The experimental approach to understanding the causes, symptoms, course, and treatment of mental illness is emphasized in the analysis of disorders of cognition (e.g., schizophrenia), and problem behaviours (e.g., addictions, sexual disorders).
NOTE Also offered online. Consult Arts and Science Online. Learning Hours may vary.
LEARNING HOURS 120 (36L;12O;72P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Social Psychology,3.00,,,,,,,,"The study of the individual in the social context: Self and identity, social cognition, interpersonal behaviour (affiliation, attraction, sex, aggression, altruism); social attitudes, prejudice and discrimination; social influence and group processes (conformity, leadership and intergroup relations); applied social psychology.
NOTE Also offered online. Consult Arts and Science Online.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Developmental Psychology,3.00,,,,,,,,"Introduction to the scientific study of human development, as well as the fundamental theories, methods and applications in the field of developmental psychology. A major focus of this course is the social, cognitive, and neurobiological processes that underlie perceptual, cognitive, and emotional development from conception to adolescence.
NOTE Also offered online. Consult Arts and Science Online. Learning Hours may vary.
LEARNING HOURS 120 (12L;18T;36O;48P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Brain and Behaviour I,3.00,,,,,,,,"An introduction to behavioural neuroscience. The course primarily focuses on the basics of neuronal operation, functional neuroanatomy, neuropharmacology, and behavioral neuroscience methods. This will be followed by an examination of input (sensory) and output (motor) systems of the brain. Finally, topics relevant to lateralization of function and language will be covered.
NOTE Also offered online. Consult Arts and Science Online. Learning Hours may vary.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Introduction to Directed Research in Psychology,3.00,,,,,,,,"Laboratory courses to be arranged in consultation with individual Faculty members of the Department.
LEARNING HOURS 120 (72Lb;24G;24P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Advanced Statistical Inference,3.00,,,,,,,,"Statistical inference (continuation of PSYC 202/PSYC 203) and laboratory projects. The course covers critical thinking about research and statistics and three types of statistical analyses: tests of categorization, comparisons of means, and association.
NOTE Enrollment is limited. Restricted to students in a PSYC Major Plan.
LEARNING HOURS 120 (36L;36Lb;12G;12O;24P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Advanced Research Methods,3.00,,,,,,,,"The application of previous statistical and methodological courses (continuation of PSYC 202/PSYC 203/PSYC 301) toward the design, execution, analysis, and communication of a research project. Lectures and laboratories cover data collection, data management, some advanced statistical analyses, and communication skills.
NOTE Enrollment is limited. Restricted to students in a PSYC Major Plan. Required for admission to PSYC 501.
LEARNING HOURS 120 (36L;36Lb;12G;12O;24P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Introduction to Comparative Cognition,3.00,,,,,,,,"An overview of the evolution and function of cognitive processes. Emphasis will be placed on understanding how natural selection shaped cognition across animal species. Topics such as memory, decision making, cooperation, and communication will be examined from a behavioural ecology and experimental psychology perspective.
LEARNING HOURS 120 (18L;18T;120O;72P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Human Information Processing,3.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Introduction to the Analysis of Psychological Signals,3.00,,,,,,,,"The objective of this course is to (1) introduce the student to basic techniques for the quantitative analysis of time-varying signals and (2) teach the student how to apply these techniques using MATLAB. Emphasis will be placed on methods appropriate to the psychological research environment.
LEARNING HOURS 120 (18L;36Lb;66P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Selected Topics in Cognitive Neuroscience,3.00,,,,,,,,"Upper year courses related to the discipline of cognitive neuroscience. Offered periodically.
LEARNING HOURS may vary",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Psycholinguistics,3.00,,,,,,,,"An introduction to psycholinguistic research and theory. Weekly lectures and laboratories will introduce topics including language perception, language production, conversation and linguistic representation. Applied issues in language research will be emphasized (e.g., speech pathology, language aids, and machine recognition of speech).
LEARNING HOURS 120 (18L;18Lb;72P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Laboratory in Attention,3.00,,,,,,,,"The laboratory in attention course provides students with both demonstrations and hands-on experience with the methodological design and data analysis techniques used in conducting classic studies of attention. Experimental techniques include attentional cueing, visual search, change blindness, inattentional blindness, eye-tracking, multi-object tracking, and functional imaging.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Cognitive Neuroscience,3.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Selected Topics in Clinical Psychology,3.00,,,,,,,,"Upper year courses related to the discipline of clinical psychology. Offered periodically.
LEARNING HOURS may vary",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Introduction to Personality,3.00,,,,,,,,"
",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Health Psychology,3.00,,,,,,,,"Key issues in health and health care require approaches embodying psychological, biological, and sociological factors. For every CT scan, injection, or doctor visit, there is a person to be considered. This course explores a variety of health-related topics where psychology has a significant role (e.g., health promotion, stress, psychoneuroimmunology, medical contacts, pain, illness, sport). Canadian statistics used in discussions.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Human Sexuality,3.00,,,,,,,,"An overview of typical sexual behaviour and its variations. Topics include the history of sex research, the sexual response cycle, sexual dysfunction, gender identity, and sexual orientation. Particular attention will be paid to current issues in sex research and theory.
NOTE Also offered online. Consult Arts and Science Online. Learning Hours may vary.
NOTE Also offered at the Bader International Studies Centre, Herstmonceux. Learning Hours may vary.
LEARNING HOURS 120 (36L;84P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Laboratory in Psychological Testing,3.00,,,,,,,,"A lecture and laboratory course on psychometrics. Test development and evaluation will be the focus of student projects. The course will introduce software packages used for analyzing psychological test data.
LEARNING HOURS 120 (24L;24Lb;12G;60P).",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
Queens University,queenSU,Psychology (PSYC),Positive Psychology,3.00,,,,,,,,"Positive Psychology is the scientific study of optimal human functioning. Lectures review the history and empirical support in areas such as interpersonal relationships, and applying positive thinking. Homework assignments will include experiential exercises designed to foster an increased understanding of the role of positive psychology in everyday life.
NOTE Also offered at the Bader International Studies Centre, Herstmonceux.
LEARNING HOURS may vary.",https://me.queensu.ca/Graduate/MEng/Projects.html,https://www.queensu.ca/,https://www.queensu.ca/academic-calendar/arts-science/course-descriptions/psyc/,https://www.queensu.ca/english/people
